Fecha;CodZR;DesZR;CodMun;DesMun;NuevosCasos;AcumuladoCasosHastaLaFecha
2020-09-28 00:00:00;47;VALTIERRA-CADREITA;875;VALTIERRA;2;61
2020-09-28 00:00:00;37;VIANA;886;VIANA;1;49
2020-09-28 00:00:00;47;VALTIERRA-CADREITA;889;VILLAFRANCA;31;107
2020-09-28 00:00:00;12;VILLAVA;894;VILLAVA / ATARRABIA;1;178
2020-09-28 00:00:00;26;BARA—¡IN;942;BARA—¡IN / BARA—AIN;11;514
2020-09-28 00:00:00;68;ARANGUREN;960;MUTILVA / MUTILOA;3;247
2020-09-29 00:00:00;-1;Nulo/Sin informar;-1;Nulo/Sin informar;1;80
2020-09-29 00:00:00;99;FUERA DE NAVARRA;0;FUERA DE NAVARRA;1;203
2020-09-29 00:00:00;1;ALTSASU/ALSASUA;16;ALTSASU / ALSASUA;1;148
2020-09-29 00:00:00;64;ANSO¡IN;40;ANSO¡IN / ANTSOAIN;3;256
2020-09-29 00:00:00;14;BERRIOZAR;46;BERRIOZAR;4;216
2020-09-29 00:00:00;99;FUERA DE NAVARRA;46;BERRIOZAR;1;7
2020-09-29 00:00:00;3;IRURTZUN;132;ARRUAZU;1;2
2020-09-29 00:00:00;6;ELIZONDO;187;ELIZONDO;1;112
2020-09-29 00:00:00;6;ELIZONDO;190;GARTZAIN;1;5
2020-09-29 00:00:00;6;ELIZONDO;194;IRURITA;1;11
2020-09-29 00:00:00;7;DONEZTEBE/SANTESTEBAN;212;LEGASA;1;4
2020-09-29 00:00:00;7;DONEZTEBE/SANTESTEBAN;214;NARBARTE;1;3
2020-09-29 00:00:00;13;BURLADA;227;BURLADA / BURLATA;5;525
2020-09-29 00:00:00;51;BU—UEL;229;CABANILLAS;2;36
2020-09-29 00:00:00;47;VALTIERRA-CADREITA;231;CADREITA;10;124
2020-09-29 00:00:00;42;CARCASTILLO;235;CARCASTILLO;6;71
2020-09-29 00:00:00;99;FUERA DE NAVARRA;235;CARCASTILLO;1;4
2020-09-29 00:00:00;42;CARCASTILLO;236;FIGAROL;4;10
2020-09-29 00:00:00;48;CORELLA;241;CASTEJ”N;5;99
2020-09-29 00:00:00;49;CINTRU…NIGO;244;CINTRU…NIGO;6;375
2020-09-29 00:00:00;25;ZIZUR-ECHAVACOIZ;250;ZIZUR MAYOR / ZIZUR NAGUSIA;2;343
2020-09-29 00:00:00;48;CORELLA;261;CORELLA;3;215
2020-09-29 00:00:00;11;HUARTE;287;EG‹…S;1;6
2020-09-29 00:00:00;11;HUARTE;292;GORRAIZ;1;95
2020-09-29 00:00:00;67;SARRIGUREN;297;SARRIGUREN;1;330
2020-09-29 00:00:00;28;NO¡IN;304;NO¡IN;3;184
2020-09-29 00:00:00;32;ESTELLA;337;ESTELLA-LIZARRA;7;276
2020-09-29 00:00:00;49;CINTRU…NIGO;386;FITERO;3;54
2020-09-29 00:00:00;46;TUDELA ESTE;388;FONTELLAS;1;13
2020-09-29 00:00:00;44;PERALTA;389;FUNES;2;71
2020-09-29 00:00:00;51;BU—UEL;390;FUSTI—ANA;4;87
2020-09-29 00:00:00;28;NO¡IN;402;BERI¡IN;1;71
2020-09-29 00:00:00;11;HUARTE;448;HUARTE / UHARTE;1;146
2020-09-29 00:00:00;67;SARRIGUREN;448;HUARTE / UHARTE;2;4
2020-09-29 00:00:00;14;BERRIOZAR;495;ZUASTI;2;8
2020-09-29 00:00:00;7;DONEZTEBE/SANTESTEBAN;524;BEINTZA-LABAIEN;1;3
2020-09-29 00:00:00;3;IRURTZUN;543;GORRITI;1;2
2020-09-29 00:00:00;38;LODOSA;554;LAZAGURRÕA;1;7
2020-09-29 00:00:00;29;SANG‹ESA;639;LUMBIER;2;28
2020-09-29 00:00:00;47;VALTIERRA-CADREITA;662;MILAGRO;3;94
2020-09-29 00:00:00;41;ARTAJONA;664;MIRANDA DE ARGA;1;49
2020-09-29 00:00:00;50;CASCANTE;667;MONTEAGUDO;1;9
2020-09-29 00:00:00;50;CASCANTE;671;MURCHANTE;3;185
2020-09-29 00:00:00;42;CARCASTILLO;676;MURILLO EL FRUTO;1;44
2020-09-29 00:00:00;12;VILLAVA;703;OLAVE / OLABE;2;10
2020-09-29 00:00:00;15;ORCOYEN;725;ORKOIEN;2;115
2020-09-29 00:00:00;16;SAN JORGE;747;PAMPLONA / IRU—A;5;446
2020-09-29 00:00:00;17;ROCHAPEA;747;PAMPLONA / IRU—A;11;710
2020-09-29 00:00:00;18;CHANTREA;747;PAMPLONA / IRU—A;4;516
2020-09-29 00:00:00;19;CASCO VIEJO-I ENSANCHE;747;PAMPLONA / IRU—A;5;316
2020-09-29 00:00:00;20;II ENSANCHE;747;PAMPLONA / IRU—A;6;625
2020-09-29 00:00:00;21;MILAGROSA;747;PAMPLONA / IRU—A;9;584
2020-09-29 00:00:00;22;ITURRAMA;747;PAMPLONA / IRU—A;6;383
2020-09-29 00:00:00;23;SAN JUAN;747;PAMPLONA / IRU—A;5;754
2020-09-29 00:00:00;24;ERMITAGA—A;747;PAMPLONA / IRU—A;5;358
2020-09-29 00:00:00;25;ZIZUR-ECHAVACOIZ;747;PAMPLONA / IRU—A;6;146
2020-09-29 00:00:00;61;AZPILAGA—A;747;PAMPLONA / IRU—A;7;624
2020-09-29 00:00:00;63;MENDILLORRI;747;PAMPLONA / IRU—A;4;332
2020-09-29 00:00:00;66;BUZTINTXURI;747;PAMPLONA / IRU—A;1;229
2020-09-29 00:00:00;44;PERALTA;750;PERALTA / AZKOIEN;1;347
2020-09-29 00:00:00;51;BU—UEL;760;RIBAFORADA;3;81
2020-09-29 00:00:00;39;SAN ADRI¡N;779;SAN ADRI¡N;12;261
2020-09-29 00:00:00;42;CARCASTILLO;785;SANTACARA;1;5
2020-09-29 00:00:00;40;TAFALLA;793;TAFALLA;1;350
2020-09-29 00:00:00;45;TUDELA OESTE;802;TUDELA;10;544
2020-09-29 00:00:00;46;TUDELA ESTE;802;TUDELA;19;1010
2020-09-29 00:00:00;47;VALTIERRA-CADREITA;875;VALTIERRA;5;66
2020-09-29 00:00:00;5;LESAKA;879;ELTZAURDIA;1;1
2020-09-29 00:00:00;47;VALTIERRA-CADREITA;889;VILLAFRANCA;10;117
2020-09-29 00:00:00;12;VILLAVA;894;VILLAVA / ATARRABIA;2;180
2020-09-29 00:00:00;26;BARA—¡IN;942;BARA—¡IN / BARA—AIN;14;528
2020-09-29 00:00:00;68;ARANGUREN;960;MUTILVA / MUTILOA;5;252
2020-09-30 00:00:00;-1;Nulo/Sin informar;-1;Nulo/Sin informar;1;81
2020-09-30 00:00:00;99;FUERA DE NAVARRA;0;FUERA DE NAVARRA;3;206
2020-09-30 00:00:00;1;ALTSASU/ALSASUA;16;ALTSASU / ALSASUA;1;149
2020-09-30 00:00:00;14;BERRIOZAR;39;AIZO¡IN / AITZOAIN;1;7
2020-09-30 00:00:00;64;ANSO¡IN;40;ANSO¡IN / ANTSOAIN;7;263
2020-09-30 00:00:00;14;BERRIOZAR;46;BERRIOZAR;2;218
2020-09-30 00:00:00;3;IRURTZUN;92;IRURTZUN;1;29
2020-09-30 00:00:00;47;VALTIERRA-CADREITA;127;ARGUEDAS;1;37
2020-09-30 00:00:00;39;SAN ADRI¡N;148;AZAGRA;1;116
2020-09-30 00:00:00;6;ELIZONDO;187;ELIZONDO;3;115
2020-09-30 00:00:00;6;ELIZONDO;194;IRURITA;1;12
2020-09-30 00:00:00;7;DONEZTEBE/SANTESTEBAN;212;LEGASA;1;5
2020-09-30 00:00:00;51;BU—UEL;223;BU—UEL;2;13
2020-09-30 00:00:00;13;BURLADA;227;BURLADA / BURLATA;3;528
2020-09-30 00:00:00;67;SARRIGUREN;227;BURLADA / BURLATA;1;39
2020-09-30 00:00:00;47;VALTIERRA-CADREITA;231;CADREITA;4;128
2020-09-30 00:00:00;99;FUERA DE NAVARRA;231;CADREITA;1;3
2020-09-30 00:00:00;48;CORELLA;241;CASTEJ”N;8;107
2020-09-30 00:00:00;49;CINTRU…NIGO;244;CINTRU…NIGO;6;381
2020-09-30 00:00:00;27;PUENTE LA REINA;246;CIRAUQUI / ZIRAUKI;1;7
2020-09-30 00:00:00;25;ZIZUR-ECHAVACOIZ;250;ZIZUR MAYOR / ZIZUR NAGUSIA;3;346
2020-09-30 00:00:00;25;ZIZUR-ECHAVACOIZ;251;CIZUR MENOR;3;53
2020-09-30 00:00:00;48;CORELLA;261;CORELLA;1;216
2020-09-30 00:00:00;51;BU—UEL;262;CORTES;2;35
2020-09-30 00:00:00;2;ETXARRI-ARANATZ;278;ETXARRI ARANATZ;1;49
2020-09-30 00:00:00;11;HUARTE;287;EG‹…S;1;7
2020-09-30 00:00:00;11;HUARTE;289;ELCANO;1;39
2020-09-30 00:00:00;28;NO¡IN;304;NO¡IN;2;186
2020-09-30 00:00:00;32;ESTELLA;337;ESTELLA-LIZARRA;3;279
2020-09-30 00:00:00;11;HUARTE;355;OLLOKI;1;21
2020-09-30 00:00:00;12;VILLAVA;380;ARRE;1;13
2020-09-30 00:00:00;49;CINTRU…NIGO;386;FITERO;1;55
2020-09-30 00:00:00;44;PERALTA;389;FUNES;4;75
2020-09-30 00:00:00;51;BU—UEL;390;FUSTI—ANA;1;88
2020-09-30 00:00:00;40;TAFALLA;412;GARÕNOAIN;2;13
2020-09-30 00:00:00;9;AURITZ/BURGUETE;413;GARRALDA;1;1
2020-09-30 00:00:00;11;HUARTE;448;HUARTE / UHARTE;3;149
2020-09-30 00:00:00;67;SARRIGUREN;448;HUARTE / UHARTE;1;5
2020-09-30 00:00:00;3;IRURTZUN;466;ETXALEKU;1;3
2020-09-30 00:00:00;3;IRURTZUN;546;LEKUNBERRI;2;33
2020-09-30 00:00:00;4;LEITZA;563;LEITZA;2;90
2020-09-30 00:00:00;38;LODOSA;613;LODOSA;2;56
2020-09-30 00:00:00;44;PERALTA;643;MARCILLA;1;42
2020-09-30 00:00:00;47;VALTIERRA-CADREITA;662;MILAGRO;1;95
2020-09-30 00:00:00;1;ALTSASU/ALSASUA;707;OLAZTI / OLAZAGUTÕA;1;26
2020-09-30 00:00:00;16;SAN JORGE;747;PAMPLONA / IRU—A;9;455
2020-09-30 00:00:00;17;ROCHAPEA;747;PAMPLONA / IRU—A;6;716
2020-09-30 00:00:00;18;CHANTREA;747;PAMPLONA / IRU—A;5;521
2020-09-30 00:00:00;19;CASCO VIEJO-I ENSANCHE;747;PAMPLONA / IRU—A;4;320
2020-09-30 00:00:00;20;II ENSANCHE;747;PAMPLONA / IRU—A;4;629
2020-09-30 00:00:00;21;MILAGROSA;747;PAMPLONA / IRU—A;7;591
2020-09-30 00:00:00;22;ITURRAMA;747;PAMPLONA / IRU—A;4;387
2020-09-30 00:00:00;23;SAN JUAN;747;PAMPLONA / IRU—A;6;760
2020-09-30 00:00:00;24;ERMITAGA—A;747;PAMPLONA / IRU—A;4;362
2020-09-30 00:00:00;25;ZIZUR-ECHAVACOIZ;747;PAMPLONA / IRU—A;3;149
2020-09-30 00:00:00;61;AZPILAGA—A;747;PAMPLONA / IRU—A;8;632
2020-09-30 00:00:00;63;MENDILLORRI;747;PAMPLONA / IRU—A;3;335
2020-09-30 00:00:00;66;BUZTINTXURI;747;PAMPLONA / IRU—A;4;233
2020-09-30 00:00:00;67;SARRIGUREN;747;PAMPLONA / IRU—A;1;38
2020-09-30 00:00:00;44;PERALTA;750;PERALTA / AZKOIEN;6;353
2020-09-30 00:00:00;51;BU—UEL;760;RIBAFORADA;1;82
2020-09-30 00:00:00;39;SAN ADRI¡N;779;SAN ADRI¡N;4;265
2020-09-30 00:00:00;42;CARCASTILLO;785;SANTACARA;1;6
2020-09-30 00:00:00;40;TAFALLA;793;TAFALLA;1;351
2020-09-30 00:00:00;28;NO¡IN;794;TIEBAS;1;10
2020-09-30 00:00:00;45;TUDELA OESTE;802;TUDELA;2;546
2020-09-30 00:00:00;46;TUDELA ESTE;802;TUDELA;16;1026
2020-09-30 00:00:00;2;ETXARRI-ARANATZ;837;URDIAIN;1;7
2020-09-30 00:00:00;47;VALTIERRA-CADREITA;875;VALTIERRA;1;67
2020-09-30 00:00:00;47;VALTIERRA-CADREITA;889;VILLAFRANCA;3;120
2020-09-30 00:00:00;99;FUERA DE NAVARRA;889;VILLAFRANCA;1;3
2020-09-30 00:00:00;12;VILLAVA;894;VILLAVA / ATARRABIA;2;182
2020-09-30 00:00:00;33;VILLATUERTA;901;ALLOZ / ALLOTZ;1;1
2020-09-30 00:00:00;33;VILLATUERTA;916;UGAR;1;1
2020-09-30 00:00:00;26;BARA—¡IN;942;BARA—¡IN / BARA—AIN;16;544
2020-09-30 00:00:00;68;ARANGUREN;960;MUTILVA / MUTILOA;6;258
2020-10-01 00:00:00;99;FUERA DE NAVARRA;0;FUERA DE NAVARRA;3;209
2020-10-01 00:00:00;50;CASCANTE;11;ABLITAS;1;52
2020-10-01 00:00:00;29;SANG‹ESA;15;AIBAR / OIBAR;4;21
2020-10-01 00:00:00;1;ALTSASU/ALSASUA;16;ALTSASU / ALSASUA;4;153
2020-10-01 00:00:00;34;ALLO;27;ALLO;1;9
2020-10-01 00:00:00;39;SAN ADRI¡N;38;ANDOSILLA;3;43
2020-10-01 00:00:00;64;ANSO¡IN;40;ANSO¡IN / ANTSOAIN;8;271
2020-10-01 00:00:00;66;BUZTINTXURI;42;ARTICA / ARTIKA;5;85
2020-10-01 00:00:00;99;FUERA DE NAVARRA;44;BERRIOPLANO / BERRIOBEITI;1;2
2020-10-01 00:00:00;14;BERRIOZAR;46;BERRIOZAR;3;221
2020-10-01 00:00:00;10;AOIZ;60;AOIZ / AGOITZ;1;71
2020-10-01 00:00:00;3;IRURTZUN;88;ETXARREN;1;1
2020-10-01 00:00:00;3;IRURTZUN;92;IRURTZUN;3;32
2020-10-01 00:00:00;47;VALTIERRA-CADREITA;127;ARGUEDAS;1;38
2020-10-01 00:00:00;3;IRURTZUN;132;ARRUAZU;1;3
2020-10-01 00:00:00;32;ESTELLA;146;AYEGUI / AIEGI;1;21
2020-10-01 00:00:00;39;SAN ADRI¡N;148;AZAGRA;3;119
2020-10-01 00:00:00;40;TAFALLA;151;BAR¡SOAIN;1;48
2020-10-01 00:00:00;8;ULTZAMA;158;GARTZARON;1;1
2020-10-01 00:00:00;8;ULTZAMA;166;OLA;2;2
2020-10-01 00:00:00;6;ELIZONDO;187;ELIZONDO;1;116
2020-10-01 00:00:00;28;NO¡IN;220;BIURRUN;1;1
2020-10-01 00:00:00;51;BU—UEL;223;BU—UEL;1;14
2020-10-01 00:00:00;13;BURLADA;227;BURLADA / BURLATA;8;536
2020-10-01 00:00:00;67;SARRIGUREN;227;BURLADA / BURLATA;2;41
2020-10-01 00:00:00;99;FUERA DE NAVARRA;227;BURLADA / BURLATA;1;4
2020-10-01 00:00:00;39;SAN ADRI¡N;234;C¡RCAR;1;28
2020-10-01 00:00:00;42;CARCASTILLO;235;CARCASTILLO;3;74
2020-10-01 00:00:00;48;CORELLA;241;CASTEJ”N;7;114
2020-10-01 00:00:00;49;CINTRU…NIGO;244;CINTRU…NIGO;2;383
2020-10-01 00:00:00;99;FUERA DE NAVARRA;247;CIRIZA / ZIRITZA;2;2
2020-10-01 00:00:00;25;ZIZUR-ECHAVACOIZ;250;ZIZUR MAYOR / ZIZUR NAGUSIA;2;348
2020-10-01 00:00:00;48;CORELLA;261;CORELLA;2;218
2020-10-01 00:00:00;11;HUARTE;292;GORRAIZ;1;96
2020-10-01 00:00:00;67;SARRIGUREN;297;SARRIGUREN;7;337
2020-10-01 00:00:00;28;NO¡IN;304;NO¡IN;4;190
2020-10-01 00:00:00;27;PUENTE LA REINA;311;EN…RIZ / ENERITZ;1;21
2020-10-01 00:00:00;32;ESTELLA;337;ESTELLA-LIZARRA;6;285
2020-10-01 00:00:00;12;VILLAVA;378;ORRIO;1;1
2020-10-01 00:00:00;44;PERALTA;385;FALCES;2;99
2020-10-01 00:00:00;44;PERALTA;389;FUNES;1;76
2020-10-01 00:00:00;51;BU—UEL;390;FUSTI—ANA;2;90
2020-10-01 00:00:00;28;NO¡IN;402;BERI¡IN;3;74
2020-10-01 00:00:00;40;TAFALLA;412;GARÕNOAIN;1;14
2020-10-01 00:00:00;37;VIANA;414;GENEVILLA;1;1
2020-10-01 00:00:00;11;HUARTE;448;HUARTE / UHARTE;3;152
2020-10-01 00:00:00;3;IRURTZUN;450;UHARTE ARAKIL;1;10
2020-10-01 00:00:00;32;ESTELLA;463;IG⁄ZQUIZA;1;3
2020-10-01 00:00:00;3;IRURTZUN;543;GORRITI;3;5
2020-10-01 00:00:00;3;IRURTZUN;546;LEKUNBERRI;1;34
2020-10-01 00:00:00;3;IRURTZUN;548;MUGIRO;1;2
2020-10-01 00:00:00;35;ANCÕN-AM…SCOA;558;LEGARIA;1;1
2020-10-01 00:00:00;29;SANG‹ESA;639;LUMBIER;1;29
2020-10-01 00:00:00;44;PERALTA;643;MARCILLA;4;46
2020-10-01 00:00:00;99;FUERA DE NAVARRA;643;MARCILLA;1;3
2020-10-01 00:00:00;35;ANCÕN-AM…SCOA;648;ASARTA;1;1
2020-10-01 00:00:00;27;PUENTE LA REINA;651;MENDIGORRÕA;1;20
2020-10-01 00:00:00;47;VALTIERRA-CADREITA;662;MILAGRO;4;99
2020-10-01 00:00:00;41;ARTAJONA;664;MIRANDA DE ARGA;1;50
2020-10-01 00:00:00;50;CASCANTE;671;MURCHANTE;1;186
2020-10-01 00:00:00;15;ORCOYEN;725;ORKOIEN;3;118
2020-10-01 00:00:00;33;VILLATUERTA;745;OTEIZA;4;28
2020-10-01 00:00:00;16;SAN JORGE;747;PAMPLONA / IRU—A;10;465
2020-10-01 00:00:00;17;ROCHAPEA;747;PAMPLONA / IRU—A;12;728
2020-10-01 00:00:00;18;CHANTREA;747;PAMPLONA / IRU—A;6;527
2020-10-01 00:00:00;19;CASCO VIEJO-I ENSANCHE;747;PAMPLONA / IRU—A;8;328
2020-10-01 00:00:00;20;II ENSANCHE;747;PAMPLONA / IRU—A;1;630
2020-10-01 00:00:00;21;MILAGROSA;747;PAMPLONA / IRU—A;8;599
2020-10-01 00:00:00;22;ITURRAMA;747;PAMPLONA / IRU—A;8;395
2020-10-01 00:00:00;23;SAN JUAN;747;PAMPLONA / IRU—A;10;770
2020-10-01 00:00:00;24;ERMITAGA—A;747;PAMPLONA / IRU—A;6;368
2020-10-01 00:00:00;61;AZPILAGA—A;747;PAMPLONA / IRU—A;8;640
2020-10-01 00:00:00;63;MENDILLORRI;747;PAMPLONA / IRU—A;5;340
2020-10-01 00:00:00;66;BUZTINTXURI;747;PAMPLONA / IRU—A;7;240
2020-10-01 00:00:00;67;SARRIGUREN;747;PAMPLONA / IRU—A;1;39
2020-10-01 00:00:00;99;FUERA DE NAVARRA;747;PAMPLONA / IRU—A;2;102
2020-10-01 00:00:00;44;PERALTA;750;PERALTA / AZKOIEN;22;375
2020-10-01 00:00:00;51;BU—UEL;760;RIBAFORADA;2;84
2020-10-01 00:00:00;39;SAN ADRI¡N;779;SAN ADRI¡N;7;272
2020-10-01 00:00:00;40;TAFALLA;793;TAFALLA;2;353
2020-10-01 00:00:00;45;TUDELA OESTE;802;TUDELA;4;550
2020-10-01 00:00:00;46;TUDELA ESTE;802;TUDELA;8;1034
2020-10-01 00:00:00;6;ELIZONDO;836;URDAZUBI / URDAX;1;3
2020-10-01 00:00:00;2;ETXARRI-ARANATZ;837;URDIAIN;4;11
2020-10-01 00:00:00;47;VALTIERRA-CADREITA;875;VALTIERRA;5;72
2020-10-01 00:00:00;37;VIANA;886;VIANA;1;50
2020-10-01 00:00:00;47;VALTIERRA-CADREITA;889;VILLAFRANCA;2;122
2020-10-01 00:00:00;12;VILLAVA;894;VILLAVA / ATARRABIA;6;188
2020-10-01 00:00:00;6;ELIZONDO;940;ZUGARRAMURDI;1;2
2020-10-01 00:00:00;26;BARA—¡IN;942;BARA—¡IN / BARA—AIN;14;558
2020-10-01 00:00:00;68;ARANGUREN;960;MUTILVA / MUTILOA;23;281
2020-10-02 00:00:00;-1;Nulo/Sin informar;-1;Nulo/Sin informar;1;82
2020-10-02 00:00:00;99;FUERA DE NAVARRA;0;FUERA DE NAVARRA;4;213
2020-10-02 00:00:00;50;CASCANTE;11;ABLITAS;3;55
2020-10-02 00:00:00;29;SANG‹ESA;15;AIBAR / OIBAR;1;22
2020-10-02 00:00:00;1;ALTSASU/ALSASUA;16;ALTSASU / ALSASUA;2;155
2020-10-02 00:00:00;64;ANSO¡IN;40;ANSO¡IN / ANTSOAIN;4;275
2020-10-02 00:00:00;14;BERRIOZAR;45;BERRIOSUSO / BERRIOGOITI;1;19
2020-10-02 00:00:00;14;BERRIOZAR;46;BERRIOZAR;2;223
2020-10-02 00:00:00;27;PUENTE LA REINA;59;A—ORBE;2;6
2020-10-02 00:00:00;10;AOIZ;60;AOIZ / AGOITZ;1;72
2020-10-02 00:00:00;3;IRURTZUN;132;ARRUAZU;1;4
2020-10-02 00:00:00;39;SAN ADRI¡N;148;AZAGRA;2;121
2020-10-02 00:00:00;6;ELIZONDO;187;ELIZONDO;1;117
2020-10-02 00:00:00;7;DONEZTEBE/SANTESTEBAN;212;LEGASA;2;7
2020-10-02 00:00:00;13;BURLADA;227;BURLADA / BURLATA;4;540
2020-10-02 00:00:00;67;SARRIGUREN;227;BURLADA / BURLATA;2;43
2020-10-02 00:00:00;51;BU—UEL;229;CABANILLAS;1;37
2020-10-02 00:00:00;47;VALTIERRA-CADREITA;231;CADREITA;3;131
2020-10-02 00:00:00;43;OLITE;232;CAPARROSO;1;84
2020-10-02 00:00:00;39;SAN ADRI¡N;234;C¡RCAR;1;29
2020-10-02 00:00:00;42;CARCASTILLO;235;CARCASTILLO;1;75
2020-10-02 00:00:00;49;CINTRU…NIGO;244;CINTRU…NIGO;6;389
2020-10-02 00:00:00;1;ALTSASU/ALSASUA;245;ZIORDIA;1;4
2020-10-02 00:00:00;25;ZIZUR-ECHAVACOIZ;250;ZIZUR MAYOR / ZIZUR NAGUSIA;4;352
2020-10-02 00:00:00;25;ZIZUR-ECHAVACOIZ;260;ZARIQUIEGUI;1;4
2020-10-02 00:00:00;48;CORELLA;261;CORELLA;1;219
2020-10-02 00:00:00;51;BU—UEL;262;CORTES;3;38
2020-10-02 00:00:00;7;DONEZTEBE/SANTESTEBAN;267;DONAMARIA;1;5
2020-10-02 00:00:00;11;HUARTE;292;GORRAIZ;2;98
2020-10-02 00:00:00;67;SARRIGUREN;297;SARRIGUREN;5;342
2020-10-02 00:00:00;28;NO¡IN;304;NO¡IN;1;191
2020-10-02 00:00:00;30;VALLE DE SALAZAR;333;EZC¡ROZ / EZKAROZE;1;9
2020-10-02 00:00:00;29;SANG‹ESA;334;ESLAVA;1;4
2020-10-02 00:00:00;32;ESTELLA;337;ESTELLA-LIZARRA;4;289
2020-10-02 00:00:00;35;ANCÕN-AM…SCOA;366;ETAYO;1;1
2020-10-02 00:00:00;12;VILLAVA;380;ARRE;3;16
2020-10-02 00:00:00;49;CINTRU…NIGO;386;FITERO;1;56
2020-10-02 00:00:00;51;BU—UEL;390;FUSTI—ANA;3;93
2020-10-02 00:00:00;28;NO¡IN;402;BERI¡IN;1;75
2020-10-02 00:00:00;40;TAFALLA;412;GARÕNOAIN;1;15
2020-10-02 00:00:00;11;HUARTE;448;HUARTE / UHARTE;1;153
2020-10-02 00:00:00;2;ETXARRI-ARANATZ;479;ITURMENDI;1;3
2020-10-02 00:00:00;29;SANG‹ESA;509;JAVIER;1;6
2020-10-02 00:00:00;33;VILLATUERTA;591;LEZAUN;2;2
2020-10-02 00:00:00;99;FUERA DE NAVARRA;643;MARCILLA;1;4
2020-10-02 00:00:00;38;LODOSA;646;MENDAVIA;1;45
2020-10-02 00:00:00;47;VALTIERRA-CADREITA;662;MILAGRO;1;100
2020-10-02 00:00:00;41;ARTAJONA;664;MIRANDA DE ARGA;1;51
2020-10-02 00:00:00;50;CASCANTE;671;MURCHANTE;2;188
2020-10-02 00:00:00;1;ALTSASU/ALSASUA;707;OLAZTI / OLAZAGUTÕA;1;27
2020-10-02 00:00:00;15;ORCOYEN;720;IBERO;1;2
2020-10-02 00:00:00;33;VILLATUERTA;745;OTEIZA;1;29
2020-10-02 00:00:00;16;SAN JORGE;747;PAMPLONA / IRU—A;7;472
2020-10-02 00:00:00;17;ROCHAPEA;747;PAMPLONA / IRU—A;14;742
2020-10-02 00:00:00;18;CHANTREA;747;PAMPLONA / IRU—A;9;536
2020-10-02 00:00:00;19;CASCO VIEJO-I ENSANCHE;747;PAMPLONA / IRU—A;6;334
2020-10-02 00:00:00;20;II ENSANCHE;747;PAMPLONA / IRU—A;5;635
2020-10-02 00:00:00;21;MILAGROSA;747;PAMPLONA / IRU—A;10;609
2020-10-02 00:00:00;22;ITURRAMA;747;PAMPLONA / IRU—A;5;400
2020-10-02 00:00:00;23;SAN JUAN;747;PAMPLONA / IRU—A;14;784
2020-10-02 00:00:00;24;ERMITAGA—A;747;PAMPLONA / IRU—A;9;377
2020-10-02 00:00:00;61;AZPILAGA—A;747;PAMPLONA / IRU—A;8;648
2020-10-02 00:00:00;63;MENDILLORRI;747;PAMPLONA / IRU—A;5;345
2020-10-02 00:00:00;66;BUZTINTXURI;747;PAMPLONA / IRU—A;3;243
2020-10-02 00:00:00;99;FUERA DE NAVARRA;747;PAMPLONA / IRU—A;2;104
2020-10-02 00:00:00;44;PERALTA;750;PERALTA / AZKOIEN;1;376
2020-10-02 00:00:00;51;BU—UEL;760;RIBAFORADA;2;86
2020-10-02 00:00:00;39;SAN ADRI¡N;779;SAN ADRI¡N;3;275
2020-10-02 00:00:00;29;SANG‹ESA;782;SANG‹ESA / ZANGOZA;1;133
2020-10-02 00:00:00;42;CARCASTILLO;785;SANTACARA;1;7
2020-10-02 00:00:00;46;TUDELA ESTE;802;TUDELA;9;1043
2020-10-02 00:00:00;99;FUERA DE NAVARRA;802;TUDELA;1;38
2020-10-02 00:00:00;2;ETXARRI-ARANATZ;837;URDIAIN;8;19
2020-10-02 00:00:00;29;SANG‹ESA;846;IMIRIZALDU;1;1
2020-10-02 00:00:00;10;AOIZ;865;URROZ-VILLA;1;9
2020-10-02 00:00:00;47;VALTIERRA-CADREITA;875;VALTIERRA;1;73
2020-10-02 00:00:00;37;VIANA;886;VIANA;2;52
2020-10-02 00:00:00;47;VALTIERRA-CADREITA;889;VILLAFRANCA;3;125
2020-10-02 00:00:00;12;VILLAVA;894;VILLAVA / ATARRABIA;2;190
2020-10-02 00:00:00;99;FUERA DE NAVARRA;894;VILLAVA / ATARRABIA;1;5
2020-10-02 00:00:00;26;BARA—¡IN;942;BARA—¡IN / BARA—AIN;4;562
2020-10-02 00:00:00;68;ARANGUREN;960;MUTILVA / MUTILOA;8;289
2020-10-03 00:00:00;50;CASCANTE;11;ABLITAS;1;56
2020-10-03 00:00:00;27;PUENTE LA REINA;12;ADI”S;1;15
2020-10-03 00:00:00;29;SANG‹ESA;15;AIBAR / OIBAR;3;25
2020-10-03 00:00:00;1;ALTSASU/ALSASUA;16;ALTSASU / ALSASUA;3;158
2020-10-03 00:00:00;39;SAN ADRI¡N;38;ANDOSILLA;6;49
2020-10-03 00:00:00;14;BERRIOZAR;39;AIZO¡IN / AITZOAIN;2;9
2020-10-03 00:00:00;64;ANSO¡IN;40;ANSO¡IN / ANTSOAIN;7;282
2020-10-03 00:00:00;66;BUZTINTXURI;42;ARTICA / ARTIKA;2;87
2020-10-03 00:00:00;14;BERRIOZAR;46;BERRIOZAR;4;227
2020-10-03 00:00:00;47;VALTIERRA-CADREITA;127;ARGUEDAS;1;39
2020-10-03 00:00:00;41;ARTAJONA;133;ARTAJONA;1;75
